N1_1,VRTG,ALT_RADIO,DIST_TO_THR_CONV,IVV,LOC,PITCH
57.6,1,267,1274.36,-720,-0.0403,1.6
58.3,1.05,254,1209.17,-736,-0.0302,1.4
59.3,1.05,240,1135.72,-672,-0.0202,1.6
59.8,1.04,227,1063.73,-608,-0.0202,1.6
59.6,1.03,215,985.27,-608,-0.0101,1.2
59.6,0.94,202,900.26,-656,0,0.7
59.6,0.99,189,807.28,-752,0.0302,1.1
59.5,1.08,175,722.56,-784,0.0302,1.6
60,1.08,162,640.63,-736,0.0202,1.6
61.3,0.96,147,562.41,-720,0.0101,0.7
61.1,1.04,133,475.4,-880,0.0302,0.5
61.1,1.12,118,391.02,-880,0.0403,1.4
61.1,1.03,104,318.36,-800,0.0202,1.4
61.1,0.98,89,239.3,-800,0.0202,0.9
61.1,1.02,74,156.76,-832,0.0202,1.2
59,1.14,60,70.5,-768,0.0302,2.1
57.3,1.12,46,11.14,-592,0.0302,2.5
52.8,1.05,34,89.59,-512,0.0202,2.6
44.8,1.12,23,167.81,-400,0.0101,3.7
37.1,1.12,15,245.47,-240,0.0202,4
32.8,1.15,8,322.67,-128,0.0101,3.9
31.4,1.21,4,399.31,-80,0.0101,2.8
31.5,1.24,1,475.16,-112,0.0101,2.3
31.8,1.32,0,549.99,-128,0.0101,2.1
35.6,1.12,0,623.58,-160,0.0101,1.1
45.1,1.13,0,695.58,-48,0.0302,0.2
65.1,1.1,0,764.99,-64,0.0202,-0.5
59.9,1.01,567,2920.22,-944,0.0202,1.6
59.8,1.04,553,2868.55,-928,0.0202,2.3
59.9,1.08,540,2815.59,-896,0.0302,2.8
61.8,1.07,525,2748.87,-800,0.0302,2.8
63.5,1.05,507,2669.99,-704,0.0202,2.3
63.3,1.04,493,2595.28,-656,0.0202,1.9
63.3,1.01,479,2514.21,-592,0.0202,1.8
63.3,1.02,467,2435.81,-608,0.0302,1.9
63.3,0.97,458,2375.8,-640,0.0302,1.9
62.6,1.03,449,2322.25,-720,0.0302,1.9
59.1,1.15,438,2269.45,-688,0.0302,2.3
58.4,1.04,427,2192.53,-656,0.0302,1.9
57,0.98,414,2113.49,-752,0.0302,0.4
54.6,1.06,401,2030.71,-832,0.0302,1.8
54.8,1.06,388,1963.72,-832,0.0403,2.3
57.4,1.07,374,1912.72,-784,0.0403,2.3
57.9,1.11,360,1834.39,-704,0.0302,2.3
57.9,1.01,347,1754.28,-672,0.0302,1.9
57.8,0.98,333,1678.65,-688,0.0403,1.4
57.8,1.03,322,1623.49,-720,0.0403,1.4
57.8,1,310,1539.43,-752,0.0302,1.4
57.8,1.03,298,1471.51,-768,0.0302,1.8
57.8,1.11,284,1407.14,-704,0.0302,2.6
57.9,1.11,272,1330.92,-592,0.0302,2.8
57.8,1,260,1265.08,-512,0.0302,2.5
57.8,0.97,249,1186.42,-560,0.0202,1.4
57.3,0.96,238,1107.45,-672,0.0202,1.1
54.5,1.02,226,1032.61,-832,0.0403,0.7
54.6,1.05,212,955.54,-848,0.0403,1.2
54.6,1.08,197,876.59,-784,0.0403,1.9
54.6,1.04,182,794.8,-768,0.0504,1.8
54.6,1.05,167,719.48,-736,0.0403,2.1
54.8,1.07,153,640.86,-736,0.0302,2.1
54.9,1.07,140,568.12,-640,0.0504,2.1
54.9,1.02,128,494.39,-592,0.0605,2.1
54.8,1.01,117,420.74,-608,0.0605,1.9
54.8,1.01,105,347.6,-592,0.0504,1.6
54.8,1,94,272.03,-592,0.0504,1.6
54.8,1.02,83,196.4,-688,0.0504,1.2
54.8,1.07,71,121.42,-736,0.0504,1.6
54.8,1.08,59,53.15,-720,0.0706,1.8
54.8,1.09,47,15.34,-672,0.0302,2.1
54.8,1.13,35,86.89,-624,0.0403,3.3
54.8,1.2,25,158.45,-416,0.0504,4.6
54.1,1.1,18,230,-256,0.0403,4.6
48.9,1.05,12,301.55,-176,0.0202,4
41.5,1.06,7,372.54,-128,0.0302,4.2
34.9,1.05,5,443.3,-112,0.0302,4.6
31.8,1.28,3,513.27,-96,0.0302,4.7
31.3,1.02,1,582.68,-16,0.0403,4.6
31.3,1.22,0,651.4,-144,0.0504,3.9
32,1.07,0,719.34,-32,0.0706,4.2
36.6,1.08,0,785.92,-160,0.0605,3.7
49,1.11,0,850.69,-208,0.0403,0.7
70.4,1.05,0,913.42,-80,0.0302,-0.4
57.9,1.02,612,3252.86,-944,0.0202,1.1
59.8,1.09,594,3164.36,-960,0.0202,1.4
60.1,1.1,570,3087.18,-880,0.0101,1.6
60,1.01,551,3010.48,-768,0.0202,1.6
60.1,1.02,541,2949.18,-784,0.0302,1.2
60.1,1.03,541,2916.97,-752,0.0302,1.6
60.1,1,531,2860.2,-736,0.0403,1.6
60,1.09,525,2800.19,-720,0.0403,1.9
60,1.06,508,2704.27,-624,0.0504,1.9
60.1,1.01,489,2617.15,-656,0.0504,1.4
60,0.94,471,2526.79,-720,0.0504,0.5
60,1.02,454,2444.37,-816,0.0605,1.1
60.1,1.08,442,2369.69,-784,0.0706,1.9
60.1,1.09,429,2293.63,-720,0.0806,2.1
60,1,418,2228.27,-688,0.0806,1.6
60,1.03,403,2152.67,-720,0.0907,1.2
60,1.06,391,2069.97,-736,0.0907,1.8
60,1.08,377,1987.02,-688,0.0806,2.1
60,1.05,366,1921.68,-592,0.0806,2.1
60,1,353,1840,-544,0.0806,1.9
60,1.02,343,1765.53,-592,0.0706,1.2
60,1.01,334,1692.36,-608,0.0706,0.9
60,1,322,1604.33,-672,0.0605,0.2
57.4,1.05,311,1536.42,-752,0.0605,0.4
57.5,0.99,301,1465.98,-752,0.0605,0.4
57.8,1.03,288,1392.83,-800,0.0605,0.5
55.5,1.04,273,1305.85,-800,0.0605,1.6
54.8,1.08,260,1242.69,-752,0.0605,1.9
54.9,1.03,247,1175.27,-720,0.0504,1.9
54.9,1.01,233,1094.72,-672,0.0403,1.8
54.9,1.02,220,1009.76,-688,0.0403,1.9
54.9,1,206,928.65,-688,0.0302,1.8
54.9,0.99,192,836.34,-720,0.0302,1.6
54.9,1.01,177,750.05,-752,0.0202,1.8
54.9,1.04,163,665.86,-752,0.0101,1.9
54.8,0.97,149,583.46,-752,-0.0101,1.9
57.5,1.16,135,499.35,-784,-0.0101,3
58.3,1.13,121,423.08,-656,0.0101,3.2
58.1,0.93,108,345.73,-672,0.0101,1.8
58.1,1.07,94,262.38,-800,-0.0101,1.9
58,1.1,81,182.84,-768,0.0101,3
60,1.02,68,107.44,-720,-0.0202,2.8
60.4,1.05,55,28.89,-672,-0.0302,2.5
60.1,1.06,43,47.35,-592,-0.0101,2.5
60.3,1.08,32,124.78,-512,-0.0202,2.6
60.3,1.06,22,202.22,-464,-0.0202,2.8
57.1,1.17,14,279.65,-304,-0.0202,4.2
50,1.15,8,357.08,-112,-0.0101,4.2
42,1.02,4,433.94,-64,-0.0101,3.9
35.6,1.25,2,510.35,-32,0,3.2
32.1,1.33,0,586.2,-64,0.0101,3
31.6,1.27,0,661.03,64,0.0202,3.5
33.5,1.11,0,734.85,-32,0.0101,3.5
39.3,1.24,0,807.42,-160,0,2.5
56.4,1.2,0,878.18,-64,0,0.2
53.8,1.04,621,3287.94,-816,0.0202,1.6
55.8,1.09,605,3206.58,-768,0.0101,1.4
56.5,1.09,581,3096.34,-656,0.0101,1.1
56.3,0.9,569,3045.49,-704,0.0101,0.2
55.4,0.97,564,2974.02,-928,0,-0.2
54.5,1.06,567,2923.36,-1040,-0.0101,1.4
54.4,1.1,556,2856.17,-1024,-0.0202,2.1
55.5,1.09,549,2803.45,-864,-0.0202,2.5
56,1.05,529,2728.37,-768,-0.0202,2.3
56.6,1.01,506,2629.46,-736,-0.0302,1.9
58.4,1.01,485,2533.84,-736,-0.0202,1.8
59,0.97,468,2447.68,-768,-0.0202,1.1
59,1.04,456,2373.44,-816,-0.0202,1.4
58.9,1.04,443,2292.91,-800,-0.0101,1.6
58.9,1.16,431,2217,-752,-0.0101,1.8
59,1.16,418,2135.21,-656,-0.0101,1.9
59,0.9,405,2077.73,-720,-0.0101,1.2
59,1,391,1979.79,-848,-0.0202,0.4
58.9,1.05,378,1893.69,-960,-0.0302,1.4
58.9,1.12,363,1811.48,-944,-0.0504,1.9
58.9,1.11,350,1735.72,-784,-0.0504,2.1
58.9,1,334,1663.9,-800,-0.0504,1.8
59,1,319,1579.92,-864,-0.0504,1.2
61.5,1.1,305,1501.19,-832,-0.0403,2.1
62.9,1.12,293,1426.54,-800,-0.0403,2.1
64.9,1,280,1355.58,-720,-0.0302,1.2
64.9,0.94,268,1287.38,-752,-0.0202,0
64.1,1.03,255,1212.41,-912,-0.0202,0.4
55.9,1.12,240,1126.85,-880,-0.0202,1.2
57.1,1.11,226,1050.99,-784,-0.0302,1.6
58.5,1.13,211,974.92,-688,-0.0202,1.6
57.9,0.94,196,877.63,-752,-0.0302,0
57,1.01,181,781.39,-848,-0.0202,0.5
51.8,1.14,166,690.07,-864,-0.0101,2.3
55.4,1.12,152,608.15,-752,-0.0302,2.6
56.4,1.02,137,525.79,-688,-0.0403,2.3
62,1.05,124,441.33,-640,-0.0101,1.9
64.6,1.05,111,358.46,-704,0,1.8
64.5,0.94,99,281.85,-688,-0.0101,0.7
62.3,1.03,86,200.66,-816,0.0101,0
60.1,1.09,73,116.57,-848,0,1.2
60.1,1.1,60,37.55,-816,0,1.8
61.5,1.13,46,40.87,-704,0,2.1
61.4,1.14,34,122.37,-528,0,2.5
58.4,1.12,23,203.87,-368,0.0101,3
52.4,1.2,15,285.37,-208,0.0101,4.4
51.8,1.11,9,366.87,-96,0.0202,4.2
45.9,0.98,6,447.92,-112,0.0202,2.1
37.9,1.28,3,528.4,-128,0.0202,3
33,1.15,1,608.43,-112,0.0202,2.6
30.8,1.29,0,687.44,-192,0.0302,1.2
31.4,1.24,0,765.66,-144,0.0202,0.2
35.4,1.24,0,842.3,-48,0.0202,-0.2
47.3,1.41,0,917.36,-176,0.0101,-0.4
65,1.19,0,990.38,-64,0.0101,-0.4
56,1.01,611,3216.79,-720,-0.0101,1.8
56.4,1.01,602,3157.62,-720,-0.0101,1.6
58.3,0.97,590,3086.65,-752,-0.0101,1.2
58.3,1.02,578,3014.51,-784,-0.0101,1.6
58.3,1.02,564,2941.16,-768,-0.0101,1.8
58.5,1.02,552,2875.84,-752,-0.0101,1.9
60.4,1.02,537,2802.51,-720,-0.0101,1.8
60.4,1.02,522,2720.53,-736,-0.0101,1.6
60.3,1.01,509,2652,-704,-0.0101,1.6
60.3,1,498,2581.87,-720,-0.0202,1.4
60.3,0.99,484,2509.17,-720,-0.0202,1.4
60.3,1.02,470,2429.58,-752,-0.0202,1.6
60.3,1.02,459,2359.3,-736,-0.0202,1.6
60.4,1,441,2270.64,-720,-0.0202,1.4
60.3,1.02,428,2195.06,-720,-0.0302,1.2
60.3,1.02,413,2116.34,-704,-0.0302,1.2
60.3,0.99,401,2039.98,-736,-0.0302,0.9
58.8,1.02,388,1965.07,-752,-0.0302,1.2
56.8,1.05,378,1901.86,-752,-0.0302,1.4
55.4,0.99,365,1821.43,-736,-0.0202,1.2
52.4,1.02,350,1735.22,-752,-0.0202,1.2
50,1.01,337,1661.7,-752,-0.0202,1.2
50.9,1,322,1581.5,-784,-0.0202,1.1
50.8,1,310,1506.8,-784,-0.0202,1.1
50.6,1,296,1431.48,-784,-0.0202,1.1
50.8,1,284,1363.5,-800,-0.0202,1.2
50.6,1.02,270,1289.34,-816,-0.0202,1.4
50.6,1.03,257,1216.34,-800,-0.0101,1.8
51.4,1.05,243,1147.75,-752,-0.0202,1.9
54.5,1.03,230,1077.94,-704,-0.0202,1.9
56,1,217,998.68,-688,-0.0202,1.6
55.8,1.03,205,921.28,-688,-0.0302,1.8
55.9,1,192,838.17,-736,-0.0302,1.6
57.6,1,179,762.72,-752,-0.0302,1.2
58.6,1.02,166,688.46,-800,-0.0302,1.6
59,1.02,153,614.45,-768,-0.0202,1.9
59.5,1.03,139,532.89,-768,-0.0302,2.1
59.5,1.04,126,455.91,-736,-0.0403,2.3
60.3,1.02,112,377.17,-720,-0.0202,2.1
60.5,1.03,98,295.02,-688,-0.0101,1.9
60.4,1.02,85,212.06,-704,-0.0302,1.6
60.4,1.02,71,130.97,-720,-0.0403,1.6
60.4,1,58,50.27,-720,-0.0101,1.2
60.3,1.04,46,24.5,-720,-0.0202,1.8
60.4,1.18,34,99.33,-672,-0.0302,3
60,1.17,23,174.38,-464,0,3.7
54.3,1.12,15,249.44,-272,0,4.4
46.8,1.09,8,324.27,-112,-0.0202,4.4
38.3,1.03,4,398.88,-96,0.0202,3.5
33.5,1.21,2,472.92,-80,-0.0101,3.7
31.1,1.14,1,546.5,-64,0.0101,3.2
31.1,1.17,0,619.07,-64,-0.0101,3.2
33.5,1.19,0,690.62,-128,0.0101,2.1
39.6,1.16,0,760.59,-128,0,1.2
56.9,1.08,0,828.53,-80,0,0.4
56.8,1.05,641,3157.87,-816,0.0403,1.9
58.6,1.03,632,3098.55,-768,0.0403,2.1
58.5,1.01,617,3046.11,-736,0.0403,1.8
58.4,1.02,593,2941.92,-736,0.0504,1.9
58.4,1.02,567,2858.46,-736,0.0504,1.8
58.4,0.99,540,2738.81,-720,0.0504,1.6
58.5,1.02,517,2648.59,-736,0.0504,1.4
58.4,1.01,499,2560.61,-736,0.0403,1.6
58.4,1.01,487,2490.26,-752,0.0302,1.2
58.4,1,478,2428.97,-752,0.0302,1.1
58.4,0.97,475,2384.85,-768,0.0302,0.9
58.4,1.01,464,2313.24,-800,0.0202,1.2
58.4,1.05,448,2240.51,-832,0.0101,1.4
58.4,1.01,424,2139.43,-784,0,1.2
58.4,1.06,406,2045.44,-768,0,1.4
58.4,1.04,387,1961.12,-688,-0.0101,1.4
58.4,1,374,1883.66,-704,-0.0101,1.2
58.4,1,370,1840.25,-704,-0.0202,1.1
58.4,1.03,373,1817.67,-800,-0.0302,0.7
58.3,1.02,371,1776.31,-816,-0.0302,1.1
58.3,1.01,366,1737.86,-816,-0.0403,1.2
58.4,1.02,357,1682.4,-800,-0.0403,1.6
58.3,1.04,340,1608.82,-784,-0.0403,1.8
58.3,1.02,325,1535.97,-736,-0.0403,1.6
58.3,0.99,313,1465.98,-752,-0.0302,1.4
58.3,1.02,302,1401.7,-800,-0.0202,1.6
58.3,1.04,292,1338.62,-784,-0.0202,1.9
61.3,1.05,287,1308.15,-720,-0.0202,2.1
61.8,1.02,281,1263.29,-672,-0.0101,2.1
61.5,0.98,262,1160.54,-688,0,1.4
61.5,1.01,249,1078.44,-720,0,1.2
61.5,1.05,235,1000.41,-720,0,1.4
61.5,0.98,217,907.47,-752,0.0101,1.2
58.6,1.06,196,793.39,-768,0.0202,1.2
58.5,1.05,184,721.04,-704,0.0101,1.2
58.6,1.04,164,620.14,-736,0,0.9
56.1,0.98,143,509.36,-784,-0.0202,0.7
55.4,1.06,125,405.23,-816,-0.0202,1.2
55.3,1.08,110,325.23,-752,-0.0403,1.4
55.3,1.05,96,247.45,-656,-0.0403,1.2
55.3,1.02,80,156.63,-704,-0.0504,1.2
54.9,1.06,65,67.8,-688,-0.0403,1.9
54.9,1.06,50,16.44,-624,-0.0403,2.6
54.9,1.15,37,94.1,-512,-0.0403,3.5
50.3,1.14,26,171.75,-304,-0.0302,4
42.9,1.08,18,249.18,-160,-0.0302,3.9
35.8,1,11,325.82,-96,-0.0302,3.2
31.9,1.04,7,402.01,-96,-0.0302,3.5
31.1,1.32,4,477.41,-64,-0.0302,4
31.1,1.02,2,552.24,32,-0.0302,3.7
31.3,1.34,0,626.05,-112,-0.0202,3
31.4,1.16,0,699.07,-80,-0.0101,2.8
34.1,1.12,0,770.85,-96,-0.0302,1.4
41.6,1.13,0,841.39,-16,-0.0504,0.2
61,1.05,0,909.77,-96,-0.0806,0.2
59.9,1.01,583,2971.28,-736,0.0302,1.9
60.3,1,555,2863.73,-736,0.0302,1.9
60.4,1,526,2758.67,-736,0.0302,1.6
60.6,1.02,503,2672.52,-736,0.0202,1.8
60.8,1.04,484,2593.15,-704,0.0202,2.1
60.8,1.02,470,2511.01,-656,0.0202,1.9
61.5,1,464,2460.18,-656,0.0202,1.8
61.5,0.99,461,2423.97,-656,0.0202,1.6
61.5,1,455,2367.52,-672,0.0302,1.6
61.5,1.02,443,2294.28,-672,0.0302,1.6
61.5,1.01,428,2219.67,-672,0.0302,1.6
61.5,1.01,406,2118.57,-672,0.0403,1.6
61.5,1.02,387,2028,-656,0.0403,1.6
61.5,1.02,370,1941.84,-640,0.0504,1.6
61.5,1,361,1878.66,-624,0.0605,1.6
60.3,1,363,1857.16,-608,0.0605,1.4
57.5,0.99,367,1833.99,-624,0.0706,1.4
57.8,0.98,366,1794.91,-672,0.0706,1.2
57.8,1.01,362,1752.24,-704,0.0706,1.1
57.8,0.99,357,1710.13,-736,0.0806,1.1
57.6,1,348,1652.93,-752,0.0706,0.9
57.4,1.03,336,1590.41,-752,0.0706,1.4
57.5,1.04,322,1525.63,-720,0.0504,1.6
57.5,1,312,1467.03,-704,0.0504,1.4
57.5,1.02,302,1410.69,-704,0.0403,1.4
57.4,1,293,1357.27,-704,0.0403,1.4
57.1,0.99,288,1317.25,-720,0.0403,1.2
57.1,0.99,284,1283.16,-752,0.0403,1.2
57.1,1.01,275,1235.73,-784,0.0504,1.1
57.1,1.04,255,1140.62,-752,0.0605,1.8
58.3,1.03,242,1075.55,-720,0.0605,1.9
59.6,1.01,227,1000.92,-688,0.0504,1.9
59.5,1,208,911.79,-672,0.0605,1.6
59.5,1.01,189,812.71,-672,0.0605,1.6
59.6,1.02,176,739.33,-672,0.0706,1.4
59.6,0.98,155,629.54,-704,0.0605,1.2
59.5,1.01,136,522.55,-688,0.0504,1.8
60.4,1.03,120,430.9,-704,0.0302,1.8
60.5,1,105,346.9,-704,0.0403,1.6
60.5,1.02,92,271.34,-720,0,1.8
60.5,1.05,78,190.5,-688,0.0101,2.3
60.9,1.05,64,110.34,-624,0.0101,2.5
60.5,1.05,50,33.18,-560,-0.0101,2.8
55.6,1.1,37,43.69,-448,0,3.7
52,1.13,26,116.71,-288,0.0101,5.1
44,1.13,18,189.5,-80,0.0101,5.6
36.6,1.01,12,261.73,-32,0.0101,5.1
32.4,0.96,7,333.51,-48,0.0101,4.2
31,1.4,5,404.5,-96,0,4.9
31,1.3,0,475.04,64,-0.0202,5.1
31.3,1.19,2,544.44,-128,-0.0202,4
33,1.05,0,613.17,-80,-0.0202,3.2
37.9,1.11,0,680.76,-144,-0.0202,1.4
45.3,1.15,0,746.89,0,-0.0202,0.2
48.3,1.1,0,810.42,-80,-0.0202,-0.4
52.8,1,656,3368.46,-832,0.0101,1.2
52.8,0.99,641,3302.87,-832,0.0101,0.9
52.8,1,623,3214.56,-832,0,0.9
52.8,1,605,3130.64,-864,-0.0202,0.9
52.8,1.02,587,3053.62,-848,-0.0202,1.1
53.4,1.03,570,2974.03,-816,-0.0101,1.4
54.4,1,553,2891.01,-784,-0.0202,1.4
54.5,1.01,538,2809.5,-784,-0.0403,1.2
54.5,0.99,524,2723.36,-800,-0.0706,1.1
54.5,1.02,511,2628.72,-816,-0.0605,1.1
54.5,1.02,495,2541.17,-800,-0.0706,1.2
54.5,1,480,2456.59,-800,-0.0605,1.2
54.5,1,464,2382.34,-800,-0.0605,1.1
54.5,1,447,2307.99,-800,-0.0504,1.2
54.5,1.04,431,2212.25,-816,-0.0605,1.2
54.5,1.03,416,2135.89,-768,-0.0403,1.1
54.5,1.02,400,2060.35,-768,-0.0504,0.9
53.6,1.02,385,1980.26,-784,-0.0605,0.9
53,0.97,370,1896.86,-784,-0.0302,0.9
53,1.02,357,1821.47,-816,-0.0605,0.9
53.1,1.02,344,1731.61,-816,-0.0202,1.1
53.1,1.02,332,1658.45,-800,-0.0202,1.1
52.9,1.05,318,1583.4,-784,-0.0403,1.1
53,1.02,303,1500.4,-736,-0.0202,1.1
53,0.99,287,1409.2,-736,-0.0101,0.9
53,1.01,270,1308.79,-784,0,0.9
51.8,1,250,1203.15,-784,0,0.9
51.4,1.03,235,1113.59,-800,-0.0101,1.1
51.4,1,223,1043.27,-768,0.0403,1.1
50.8,0.99,215,984.85,-800,0,1.1
50.1,1.02,208,937.67,-816,0.0101,1.2
50.1,1.02,205,909.98,-800,0.0302,1.2
50.3,1.04,201,875.48,-784,-0.0302,1.4
50.4,1.02,193,822.92,-752,-0.0302,1.6
50.4,0.99,180,746.54,-784,-0.0403,1.2
50.4,1,163,649.6,-848,-0.0806,0.7
50.3,1.07,143,549.97,-832,-0.0907,1.6
50.5,1.06,122,447.23,-800,-0.0302,1.9
50.6,1.02,100,328.12,-768,-0.0706,1.4
50.6,1.03,81,219.61,-736,0.0202,1.4
50.6,1.08,64,124.03,-704,0.0504,2.1
50.6,1.09,50,36.72,-608,0.0403,2.6
48.5,1.1,37,47.84,-480,0.0403,3.5
43.4,1.11,27,125.49,-336,0.0504,4
40.1,1.08,18,202.7,-224,0.0202,4.4
35.6,1.1,12,279.34,-64,0,5.1
32,1.04,8,355.53,-16,0.0403,5.1
31.1,0.94,5,430.92,-80,0.0302,3.7
31.1,1.41,3,505.53,-96,0.0403,4.4
31.1,1.22,0,579.56,48,-0.0101,4.6
31.8,1.2,1,652.59,-144,-0.0202,4
33.6,1.05,0,724.82,-80,-0.0302,3.9
39.8,1.09,0,795.8,-160,-0.0302,1.9
45.9,1.06,0,865.21,-32,0,-0.2
57.4,1.05,0,932.13,-80,0,-0.4
57.3,1.03,747,4007.27,-880,-0.0202,1.1
57.3,1.02,729,3945.72,-848,-0.0101,1.1
57.3,1.09,708,3868.7,-816,0,1.2
57.1,1.09,684,3775.21,-704,0,1.1
57.3,0.98,668,3696.31,-672,0,0.4
57.1,1.02,656,3606.75,-752,0,0
57.3,1.02,645,3536.52,-800,0.0101,0.5
56.9,1.07,635,3456.17,-832,0.0101,0.5
56.9,1.03,628,3364.37,-768,0,0.5
56.9,1.03,614,3307.59,-832,0,0.4
57.3,1.02,589,3184.89,-832,-0.0101,0.5
57.6,1.1,559,3071.86,-832,-0.0101,0.9
57.6,1.16,533,2944.96,-752,-0.0202,0.9
57.6,1.05,510,2868.76,-608,-0.0101,0.4
56.5,0.95,490,2749.45,-736,-0.0202,-0.5
56.4,1.05,479,2659.87,-912,-0.0202,0.9
56.4,1.08,474,2599.7,-880,-0.0302,1.2
55.5,1.1,465,2535.39,-784,-0.0202,1.1
53.8,0.96,448,2458.58,-768,-0.0101,0.4
53.8,1.02,426,2350.45,-864,-0.0202,0.5
53.8,1.03,407,2236.76,-896,-0.0202,0.9
54.1,1.02,388,2136.43,-880,-0.0101,0.9
55.1,1,373,2049.77,-880,-0.0202,0.5
55,0.99,365,1997.49,-912,-0.0202,0.5
56.5,1.03,364,1967.74,-912,-0.0202,1.2
57.1,1.04,359,1936.37,-896,-0.0101,1.6
57.1,1.03,351,1887.89,-848,-0.0101,1.6
57.1,1.06,337,1814.44,-784,-0.0101,1.9
58.1,1.02,320,1725.69,-736,0,1.9
59.5,1.01,307,1651.49,-720,0.0101,1.6
59.8,1,296,1576.2,-704,0.0202,1.8
59.6,1.01,287,1505.04,-720,0.0202,1.8
61.4,1.07,281,1451.15,-704,0.0202,1.8
61.3,1.06,276,1410.48,-608,0.0202,1.8
61.3,1.03,259,1301.96,-560,0.0202,1.4
58.9,0.99,246,1199.97,-640,0.0101,0.5
57.8,1.02,232,1092.23,-704,-0.0101,0.9
57.9,1.04,213,969.51,-768,-0.0101,1.2
56.9,1.01,191,836.06,-800,-0.0101,1.1
56.4,0.96,178,755.5,-816,-0.0202,0.4
56.4,1.05,156,634.61,-912,-0.0504,0.7
55.4,1.08,134,511.52,-912,-0.0605,1.2
55.1,1.09,114,408.07,-928,-0.0706,1.2
55.1,1.04,97,314.37,-848,-0.0806,1.4
55.1,1.02,79,219.62,-832,-0.0907,1.4
55.1,1.06,61,116.85,-800,-0.0907,1.9
55.1,1.12,44,23.36,-736,-0.0806,2.6
54.1,1.2,30,55.93,-512,-0.0706,4.2
50.4,1.19,18,138,-224,-0.0706,4.7
43.1,1.24,9,220.06,-96,-0.0706,4.6
36,1.27,3,301.56,-16,-0.0605,2.6
32.4,1.08,0,382.05,-32,-0.0605,2.1
32.8,1.06,0,461.51,48,-0.0605,0
36.6,1.06,0,539.17,48,-0.0605,0
48.5,1.04,0,614.79,0,-0.0605,-0.4
57.3,1.01,692,3483.76,-832,-0.0706,0.7
56.4,1.01,677,3409.33,-816,-0.0806,0.9
56,1.02,662,3319.79,-784,-0.0907,0.9
56,1.03,647,3248.92,-752,-0.0806,0.9
56,1.01,632,3174.21,-752,-0.0706,0.9
56,1,615,3092.9,-768,-0.0706,0.4
55.3,1,599,3000.83,-768,-0.0706,0.2
54.6,0.96,582,2914.32,-768,-0.0605,0
54.3,1,565,2822.16,-848,-0.0504,0.2
54.3,1,549,2730.51,-896,-0.0706,0.5
54.3,1.02,535,2652.49,-928,-0.0706,0.7
54.3,1.02,519,2570.4,-928,-0.0706,0.7
54.3,1.02,502,2500.36,-896,-0.0706,0.5
54.4,1.01,485,2428.53,-880,-0.0706,0.4
54.5,0.98,467,2350.23,-864,-0.0605,0.2
54.5,1.05,448,2262.07,-896,-0.0605,0.4
54.6,0.99,431,2179.5,-880,-0.0706,0.4
54.8,1.02,413,2097.48,-896,-0.0504,0.7
55.4,1.02,395,2018.98,-880,-0.0605,0.9
56.8,1.03,379,1943.68,-848,-0.0504,1.1
58,1.04,365,1876.64,-784,-0.0403,1.6
57.9,1.06,351,1799.2,-736,-0.0504,1.8
57.9,1.02,340,1721.44,-688,0,1.6
57.9,0.97,327,1633.34,-704,-0.0302,1.1
57.4,0.99,313,1551.02,-736,0,1.1
57.3,1,297,1455.26,-768,0.0202,1.1
57.3,1.03,281,1367.98,-800,0.0202,1.1
57.3,1.03,263,1264.58,-784,0.0605,0.9
57.3,1,246,1171.49,-816,0.0706,0.5
57.4,1.01,232,1090.25,-816,0.0706,0.7
57.4,0.99,220,1019.71,-816,0.1008,0.7
57.3,1.02,211,967.95,-848,0.0605,0.9
57.3,1.02,206,930.41,-832,0.121,0.9
57.3,1.02,200,893.73,-816,0.0504,1.1
57.1,1.01,192,837.79,-784,0.0504,1.1
57.3,1.04,180,766.39,-784,0.0403,1.2
57.3,1.04,165,676.51,-736,-0.0101,1.4
57.3,1.01,146,572.31,-720,-0.0504,1.2
57.1,0.97,127,462.63,-720,0.0101,0.9
57.1,1.02,108,355.46,-736,-0.0504,1.2
57.1,1.03,89,245.37,-704,-0.0202,1.6
56.3,1.04,72,142.38,-688,0.0302,1.8
55,1.05,58,51.87,-608,-0.0302,1.8
53.8,1,45,36.6,-576,-0.0302,1.8
50.6,1.04,33,118.67,-528,-0.0504,2.3
50.6,1.16,22,200.51,-416,-0.0605,3.5
50.3,1.11,14,282.01,-240,-0.0403,3.7
45.1,1.08,8,363.28,-80,0.0101,3.7
37.6,1.4,3,444.1,-80,0,2.6
32.9,1.32,0,524.36,32,0,2.3
31.6,1.24,0,603.6,32,0,2.3
34.6,1.06,0,681.48,-128,-0.0302,1.2
42.5,1.04,0,758.12,16,0,-0.4
62.5,1.04,0,832.5,-32,0,-0.5
80.8,1.05,0,904.5,-32,0.0202,-0.5
57.8,1.04,582,2938.87,-848,0,0.7
56.4,1.04,555,2826.77,-816,0,1.1
55.8,1.01,529,2743.24,-800,0,1.1
55.8,1.04,505,2628.88,-784,0.0101,1.2
55.9,1.04,488,2546.12,-736,0,1.4
55.9,1,478,2488.27,-736,0,1.2
55.8,0.99,471,2436.68,-752,-0.0101,0.9
55.8,1.01,465,2379.41,-752,0,1.2
55.8,1,453,2312.72,-752,-0.0101,1.2
57.1,1,436,2233.08,-784,-0.0202,0.9
